   26.006546,   58.530319
   27.287342,   60.814327
   27.227676,   61.796139
   21.579828,   59.562130
   13.721695,   56.753384
    9.600901,   57.626575
    8.198304,   59.417007
    7.215310,   57.616207
    9.243325,   54.701103
   14.743450,   54.084908
   19.971588,   54.540749
   22.894640,   53.811440
   23.927092,   50.837929
   23.956238,   46.753193
   23.060438,   44.730495
   20.165520,   46.112560
   15.643970,   49.248531
   11.282571,   51.919197
    7.732548,   52.835606
    6.145517,   52.924114
    8.915894,   54.939522
   15.615516,   59.240986
   22.442808,   62.349945
   27.034927,   62.865162
   29.540588,   63.680382
   29.753843,   65.060745
   28.426617,   63.733345
   28.522743,   60.307346
   31.003899,   58.928844
   33.722515,   60.815411
   34.944675,   63.837067
   34.842403,   66.452942
   35.376331,   69.017662
   37.585789,   71.285278
   39.265377,   71.992218
   39.872780,   72.289345
   42.076077,   73.892509
   44.747662,   74.363968
   44.534691,   71.470848
   43.710011,   68.036713
   46.059582,   66.862106
   50.048298,   67.401070
   52.541817,   68.897873
   52.422123,   70.573982
   49.651573,   71.077156
   46.085991,   71.066856
   43.936035,   72.064156
   42.556511,   73.004990
   41.573502,   72.404068
   43.183861,   71.378365
   47.415241,   70.958672
   51.977188,   69.912247
   58.041027,   67.890816
   68.028198,   67.027977
   78.888268,   68.298088
   85.801132,   70.169411
   89.846046,   72.188354
   94.704376,   75.184151
  100.195457,   78.306709
  105.276779,   81.152748
  111.354828,   85.310799
  118.396660,   89.732368
  124.014603,   91.381836
  126.863716,   91.164253
  126.687042,   91.541901
  124.487930,   91.845886
  123.267174,   91.288132
  123.708252,   90.330116
  122.576965,   87.964600
  118.504463,   83.630264
  113.164139,   78.755806
  107.092247,   73.518982
  100.662270,   67.404259
   95.242348,   61.499092
   89.721344,   55.844749
   82.324867,   49.444191
   75.514229,   43.727093
   72.501328,   40.374634
   72.194603,   38.162815
   71.600792,   35.386185
   69.630760,   32.522503
   67.527252,   31.416765
   66.593933,   31.924149
   65.096649,   30.274376
   59.989666,   24.110399
   52.704582,   16.926418
   48.727596,   13.203325
   49.742027,   12.397793
   51.218193,   11.140692
   50.514477,    8.841273
   50.794548,    7.757332
   53.116024,    7.644688
   53.395229,    5.103783
   50.364540,    0.048976
   47.093487,   -3.268380
