  -14.241507,  -40.776752
  -20.992167,  -41.811676
  -29.307047,  -38.134380
  -33.709667,  -30.800278
  -32.803463,  -26.079590
  -28.643385,  -25.191736
  -25.475418,  -22.251675
  -23.973238,  -16.322136
  -22.950888,  -10.330916
  -23.111807,   -3.951703
  -26.075838,   -0.966292
  -31.728495,   -3.399049
  -35.211590,   -4.845753
  -34.299522,   -5.367500
  -33.876884,   -7.975853
  -34.929424,   -5.652218
  -34.004902,    1.728330
  -33.720032,    3.950267
  -40.387352,   -1.027436
  -53.159328,   -7.049400
  -63.066830,   -8.855284
  -63.832661,   -4.888993
  -61.898754,    0.800813
  -68.328278,    3.436774
  -81.797737,    3.470939
  -89.824928,    6.376968
  -89.578529,   13.600351
  -88.771156,   18.637936
  -88.342407,   17.325480
  -81.358757,   12.473923
  -65.365013,    5.365479
  -45.979855,   -2.635372
  -29.127249,   -7.547207
  -16.232655,   -6.962214
   -7.377908,   -2.028450
   -3.984944,    1.278747
   -3.632442,    0.394064
   -2.305703,   -1.272430
   -0.635075,   -1.258213
    0.051653,    1.417269
   -0.879758,    5.929574
   -3.472038,   10.683434
   -8.295705,   14.199395
  -15.572659,   15.607513
  -22.820375,   15.832661
  -26.935562,   15.908117
  -26.925457,   15.762901
  -26.045015,   14.990032
  -26.406940,   17.015110
  -27.025339,   22.878031
  -28.228394,   23.789125
  -28.810831,   16.251413
  -27.571529,    7.862578
  -24.390112,    2.902008
  -17.988430,   -0.658762
  -10.538107,   -6.390905
   -5.218744,  -16.394785
   -2.493428,  -26.146759
   -3.236670,  -31.540291
   -4.495213,  -34.401325
   -0.549311,  -37.064766
    8.028913,  -38.339100
   17.058186,  -36.428516
   24.668602,  -34.768539
   30.221952,  -37.766159
   35.683769,  -39.924271
   42.556309,  -34.887733
   49.479454,  -25.180712
   55.515007,  -15.759016
   62.277187,   -9.350454
   69.014992,   -7.454994
   71.964813,   -9.953491
   70.659660,  -14.901713
   67.416000,  -21.037031
   66.275307,  -26.150866
   68.109703,  -27.660227
   68.483086,  -26.114000
   67.805771,  -22.138588
   68.905479,  -17.307903
   69.517517,  -15.775605
   69.192993,  -17.609482
   70.899483,  -18.305223
   74.423004,  -15.910648
   76.787521,  -13.082087
   77.489616,  -17.224939
   77.347908,  -28.159906
   75.044380,  -34.297047
   70.318604,  -28.895729
   66.892647,  -16.335602
   67.177551,   -3.995008
   68.493919,    5.587583
   66.690079,   13.353153
   63.154205,   23.163418
   60.706329,   37.188786
   57.669235,   50.365364
   54.908218,   58.693123
   51.994244,   63.408504
   48.229042,   65.623436
   44.631573,   64.208336
   36.255417,   58.560970
   18.806343,   51.240425
   -1.483141,   42.640488
  -14.434094,   32.714539
  -18.462744,   25.436485
  -18.026203,   22.952000
  -15.899609,   23.807062
  -14.003658,   25.183308
  -14.636027,   28.227034
  -19.168278,   34.161163
  -24.959539,   39.507336
  -25.743912,   42.623325
  -18.603430,   44.097988
   -8.642612,   42.560284
   -0.179315,   40.416126
    7.661914,   40.657600
   15.764920,   39.881397
   24.550617,   35.469440
   31.462996,   29.581154
   32.754341,   24.507561
   30.276083,   21.068747
   26.010794,   17.418287
   18.786238,   11.085242
   11.609971,    5.067407
    8.883958,    2.339932
    9.597383,    0.721627
   11.976109,    0.188509
   14.185491,    1.765613
   13.202533,    3.171019
    5.785373,    1.793697
   -9.611432,   -1.987043
  -29.054979,   -2.699219
  -47.458218,    1.029791
  -60.142838,    4.215315
  -63.803688,    7.787375
  -62.168030,   17.371077
  -60.802917,   30.752600
  -60.619408,   39.205837
  -59.503197,   39.485970
  -56.374123,   36.368568
  -52.408466,   35.928452
  -49.708698,   34.724583
  -46.349041,   25.855045
  -38.440308,   14.382394
  -30.457397,    8.123289
  -31.541391,    2.290271
  -39.056835,   -8.904841
  -42.611328,  -19.913948
  -40.161289,  -25.175507
  -37.411449,  -26.328117
  -37.762562,  -26.421371
  -39.922371,  -23.944920
  -43.097687,  -19.238485
  -46.769669,  -17.380413
  -46.809422,  -20.471609
  -42.427273,  -27.551319
  -36.806187,  -35.441940
  -34.096001,  -39.657784
  -40.012058,  -40.487183
  -55.787933,  -45.138172
  -75.562248,  -55.512043
  -87.398193,  -60.449600
  -86.368553,  -54.689777
  -79.830963,  -45.439850
  -73.878609,  -36.115112
  -70.136322,  -25.296951
  -67.859634,  -15.553724
  -63.294979,  -10.743197
  -55.745853,   -9.464833
  -49.804596,   -8.712148
  -48.072384,   -8.526037
  -46.912361,  -10.811692
  -42.848934,  -15.284174
  -37.784161,  -18.467489
  -34.278496,  -17.359926
  -32.014488,  -13.802949
  -31.085781,  -12.589316
  -29.740131,  -15.219867
  -25.535034,  -18.677217
  -20.953049,  -20.299046
  -18.242147,  -23.416990
  -18.039366,  -31.979635
  -20.640430,  -43.055637
  -23.847776,  -53.246998
  -27.932196,  -60.571690
  -34.801888,  -62.150040
  -44.588234,  -61.083710
  -57.591217,  -63.704872
  -71.757378,  -68.148605
  -81.546005,  -67.494827
  -85.630180,  -57.952827
  -94.162697,  -43.326218
 -114.285751,  -30.943399
 -135.002762,  -22.892664
 -141.533813,  -17.183746
 -133.434357,  -11.416719
 -120.600586,   -6.201770
 -108.880203,   -4.152193
  -96.238686,   -2.485888
  -83.067215,    2.425560
  -71.730896,    9.049371
  -63.982037,   15.001806
  -63.135731,   17.612791
  -67.642586,   15.572001
  -72.256409,   12.180731
  -73.095833,   12.016603
  -69.688881,   12.330587
  -66.866058,    7.998402
  -66.510529,    2.314620
  -63.742565,    1.252211
  -59.977005,    4.805978
  -65.187965,    9.620476
  -82.227814,   10.736080
 -101.180687,    3.469618
 -112.046112,  -11.800931
 -116.225739,  -29.936041
 -116.968307,  -45.854797
 -111.975395,  -59.642765
 -102.635345,  -71.893143
  -91.345810,  -78.643242
  -79.952690,  -78.835899
  -74.085312,  -77.439575
  -73.571091,  -77.013657
  -72.429596,  -74.779533
  -68.633110,  -69.328209
  -65.653236,  -63.595795
  -66.667862,  -61.878120
  -68.341576,  -61.959488
  -65.188507,  -57.529732
  -58.724369,  -47.390087
  -52.859589,  -30.733744
  -48.708500,  -10.296289
  -43.346935,    4.044035
  -35.131458,    9.212553
