   61.291393,   53.789684
   70.067139,   55.666706
   80.116089,   61.950199
   83.507225,   71.805717
   80.228745,   75.705528
   70.851074,   68.609489
   60.060276,   57.412640
   60.125854,   54.782738
   70.088127,   62.969364
   75.920830,   71.477150
   74.750305,   72.274887
   70.901039,   67.079163
   65.327744,   61.358059
   62.719822,   58.280540
   65.796432,   57.986477
   70.697662,   59.450607
   73.571678,   60.294220
   78.547485,   61.473217
   91.265244,   66.657616
  106.275642,   74.775993
  115.262596,   82.322098
  120.499168,   89.337967
  124.908401,   95.533463
  123.355904,   96.200226
  118.031593,   93.444107
  117.065140,   93.084969
  120.641045,   92.858559
  122.066139,   88.286896
  117.627213,   80.599304
  114.317574,   75.390831
  119.581413,   74.175385
  130.054398,   74.619576
  135.873413,   74.793640
  131.630310,   73.176697
  122.409592,   70.436020
  115.493828,   68.584587
  108.188011,   65.015717
   97.455719,   57.284218
   88.331345,   48.710575
   85.915535,   44.288200
   87.979782,   44.655590
   87.666580,   46.917267
   82.705315,   49.272476
   76.568130,   48.975021
   73.199677,   44.306671
   76.887733,   38.804619
   88.844940,   38.009327
  100.907928,   42.981190
  102.319405,   48.723904
   94.025497,   51.299553
   86.551613,   50.398605
   82.895264,   45.196632
   78.182602,   36.983799
   67.078522,   27.649187
   50.981117,   20.235048
   40.490253,   19.089085
   39.128090,   22.473564
   40.518616,   27.412378
   42.359589,   31.978912
   45.047012,   32.644264
   46.598679,   27.765833
   46.090660,   19.961672
   44.212616,   13.838854
   41.538036,   13.643355
   37.744080,   18.275457
   33.774811,   20.931704
   32.370197,   19.807756
   34.571674,   19.829586
   37.291725,   20.955830
   36.761608,   18.683132
   35.271225,   15.634568
   33.877960,   15.608263
   28.554317,   15.458180
   19.446531,   14.744640
    9.644633,   14.553176
    0.450801,   10.471651
   -3.500636,    4.643713
   -3.993025,    1.981719
   -9.447105,   -0.620207
  -19.263571,   -5.078051
  -24.809454,   -6.977711
  -21.258738,   -3.852428
  -14.579511,    0.031849
  -10.572196,    1.924417
   -6.286461,    5.750999
   -1.443872,   13.624805
   -0.260406,   21.161846
   -1.971745,   22.261503
   -2.253669,   18.201391
   -1.233604,   15.743618
   -0.992282,   15.336828
   -2.649479,   10.798059
   -7.152255,    2.052974
  -14.520122,   -4.911178
  -19.238989,   -6.251206
  -20.374197,   -5.775625
  -22.110464,   -7.369505
  -22.242943,   -7.877585
  -22.648024,   -6.295270
  -28.303762,   -5.313674
  -36.799187,   -8.364887
  -42.491867,  -16.121264
  -46.232635,  -24.884005
  -51.165600,  -32.108276
  -57.356106,  -39.372356
  -65.248909,  -47.245407
  -73.531197,  -53.622688
  -79.180130,  -57.187641
  -80.189522,  -56.455738
  -78.200508,  -51.270859
  -77.426491,  -45.162186
  -78.682152,  -41.529442
  -79.960495,  -41.571095
  -78.338554,  -41.686146
  -72.955894,  -36.789940
  -67.510544,  -31.149555
  -66.194138,  -31.830284
  -68.468658,  -37.116459
  -70.278717,  -42.344940
  -69.031120,  -44.648502
  -69.162643,  -45.318008
  -76.079803,  -48.697750
  -86.388214,  -54.329037
  -95.074120,  -58.258636
 -104.575417,  -62.334320
 -118.704964,  -70.707901
 -130.557388,  -78.625031
 -131.284851,  -79.447495
 -123.469261,  -74.716843
 -114.265320,  -69.020996
 -104.977814,  -61.503689
  -94.459366,  -50.449547
  -87.195251,  -43.546516
  -87.153229,  -47.267258
  -90.457672,  -57.601440
  -95.823380,  -68.403206
 -100.372620,  -74.754967
  -96.145386,  -74.090698
  -86.030525,  -68.164345
  -82.978722,  -60.555588
  -90.779915,  -54.036396
 -103.457802,  -51.472614
 -113.014481,  -52.229851
 -111.478172,  -50.655273
 -100.386192,  -42.521187
  -90.578163,  -30.777912
  -84.249504,  -23.279154
  -74.185455,  -23.831112
  -58.359310,  -27.379707
  -42.427277,  -29.274479
  -33.457249,  -30.232998
  -34.189613,  -27.444981
  -42.612549,  -20.652704
  -52.014370,  -16.916876
  -55.681435,  -16.775320
  -53.009388,  -11.999961
  -50.231014,   -3.614668
  -54.916809,   -4.173953
  -63.426777,  -14.839479
  -67.232964,  -23.465351
  -65.122246,  -23.233387
  -61.272869,  -19.037323
  -57.047440,  -16.014532
  -51.701519,  -12.180626
  -47.660664,   -6.536910
  -46.342449,   -2.533604
  -44.235767,   -0.719479
  -39.241600,    0.929569
  -34.044899,    1.639419
  -28.506567,    2.514656
  -23.091791,    4.341124
  -23.084867,    3.616547
  -28.541817,   -0.100674
  -33.072956,   -2.318684
  -35.387096,    0.420597
  -39.686073,    3.705350
  -43.461670,    3.664099
  -39.665752,    3.891998
  -30.504133,    5.616791
  -23.362154,    7.113731
  -20.045956,    7.037451
  -23.135893,    2.040077
  -32.286171,   -6.497138
  -39.619511,  -12.324402
  -42.380409,  -14.553571
  -43.662880,  -15.058692
  -45.547806,  -13.554087
  -49.283554,  -10.645284
  -52.664726,   -7.925616
  -50.144276,   -5.407044
  -40.176128,   -3.270322
  -31.151714,   -4.195569
  -31.728050,  -10.501610
  -41.201756,  -19.461609
  -53.211720,  -24.656116
  -64.581490,  -27.013597
  -73.284477,  -30.773699
  -73.881996,  -33.771160
  -69.126381,  -34.672234
  -68.468407,  -35.203453
  -73.227898,  -34.502968
  -80.877327,  -34.339809
  -89.991570,  -40.011166
  -94.595894,  -48.318092
  -90.769989,  -51.345627
  -85.457619,  -48.416660
  -84.613495,  -42.517357
  -86.376350,  -38.693077
  -88.856941,  -40.472744
  -91.452934,  -43.083611
  -92.370697,  -40.135372
  -90.554100,  -34.005249
  -86.691322,  -28.863159
  -83.848007,  -26.347025
  -83.176926,  -26.819826
  -81.628784,  -26.665245
  -78.247421,  -23.346226
  -73.034668,  -17.089487
  -64.786873,   -7.878978
  -57.131851,    0.118005
  -53.526356,    4.182090
  -50.317852,    7.783992
  -41.564919,   13.956090
  -29.158325,   19.131266
  -20.018715,   19.083765
  -19.053604,   14.640386
  -24.685490,    8.671199
  -28.601194,    4.291584
  -28.349836,    2.118952
  -28.654154,   -0.297846
  -29.840101,   -3.121890
  -32.281960,   -5.974174
  -35.697437,   -8.764251
  -36.272873,   -7.536829
  -38.107086,   -2.289958
  -44.333515,    0.948840
  -49.261070,   -0.928548
  -49.827450,   -8.128053
  -45.935898,  -17.631300
  -38.973133,  -23.599197
  -32.655781,  -23.308477
  -30.906540,  -22.020987
  -31.440889,  -23.393099
  -28.129320,  -21.077801
  -23.733503,  -10.826783
  -22.177628,    1.561149
  -20.973070,    8.401505
  -19.637087,    8.312825
  -20.672613,    2.868969
  -23.754459,   -7.658237
  -25.338190,  -17.432425
  -25.349613,  -19.609827
  -23.703100,  -15.919481
  -18.303244,  -11.615431
  -14.823308,  -10.682696
  -21.347145,  -14.699533
  -29.512941,  -18.409964
  -25.011467,  -13.519247
  -12.230879,   -1.618402
   -5.856213,    8.466713
  -11.487003,   11.252985
  -20.979162,    8.335190
  -23.921013,    2.718424
  -23.292793,   -5.190850
  -26.501726,  -13.173450
  -33.701805,  -18.821587
  -39.066315,  -19.544456
  -39.640045,  -13.067967
  -38.449177,   -2.589723
  -37.905792,    5.328561
  -40.011185,    6.047033
  -47.650581,    0.016595
  -58.294949,   -5.703095
  -63.280636,   -5.651268
  -59.025078,   -1.722799
  -53.565357,    0.461043
  -52.418156,   -2.454166
  -49.587570,   -9.305554
  -41.744415,  -15.915614
  -33.698574,  -17.549362
  -28.112347,  -12.417046
  -21.489033,   -3.154076
  -10.411689,    5.453794
    2.910631,   10.878500
   13.748375,   13.349954
   19.505054,   14.856984
   17.428730,   16.638458
    9.719209,   17.371132
    6.213655,   18.296984
   12.743219,   24.798264
   22.759300,   35.530857
   27.764120,   42.104095
   28.317099,   43.697342
   26.010981,   44.317631
   22.606215,   44.719646
   23.088396,   42.924934
   23.542068,   36.185173
   15.455887,   25.964079
    8.485448,   20.063551
   15.615282,   22.276373
   28.189093,   26.171799
   32.708549,   26.070791
   29.734558,   23.856281
   25.522552,   21.819586
   19.878250,   18.047256
   11.391669,   11.582644
    7.279782,    9.190413
   11.157671,   15.233153
   16.788359,   24.555864
   21.492434,   30.319967
   27.241159,   31.016691
   31.865177,   28.638676
   35.809387,   28.116138
   42.996029,   32.342148
   50.125263,   36.256508
   50.676308,   36.176174
   46.658661,   35.237320
   47.905434,   36.362919
   56.416363,   36.317215
   63.331116,   31.991554
   63.412239,   27.188797
   62.458542,   28.157005
   67.096214,   37.067547
   76.284721,   48.974541
   89.763359,   59.740513
  105.548523,   70.009697
  111.266594,   75.694794
  106.744171,   74.654564
  106.338936,   71.585587
  108.206047,   66.194138
  102.782372,   56.203220
   97.851204,   48.432663
  101.365807,   48.533192
  106.418480,   51.170322
  106.785027,   49.348461
  101.103561,   43.239536
   90.300583,   38.101257
   80.475571,   37.163918
   73.366249,   37.202232
   64.992165,   36.083595
